"sid","recommend_mode"
"1280658","3"
"1443128","3"
"1441912","3"
"1247851","3"
"1431280","3"
"2056937","3"
"1139228","3"
"1401876","3"
"426623","3"
"1339620","3"
"2058606","3"
"446194","6"
"446605","3"
"1329614","3"
"1284789","3"
"1408622","3"
"2038167","3"
"1337924","3"
"1342751","3"
"427476","3"
"1413921","6"
"1355207","6"
"436128","3"
"420429","6"
"1351419","3"
"1427061","3"
"1115023","3"
"1329709","3"
"1377145","6"
"1374740","6"
"444778","3"
"1120727","3"
"1428235","3"
"1384273","3"
"1275705","3"
"1419165","3"
"1125468","3"
"1431061","6"
"2054913","3"
"1400766","3"
"1247810","3"
"1422455","3"
"421832","3"
"1255519","3"
"1391778","3"
"1333248","3"
"429416","3"
"1435774","3"
"1382344","3"
"1146289","3"
"1243740","3"
"1122996","3"
"1390204","3"
"440867","3"
"1124552","1"
"469889","3"
"1388770","3"
"471297","3"
"1378401","3"
"427250","3"
"440559","3"
"1332777","6"
"1372350","3"
"1140475","3"
"1139001","6"
"420763","3"
"2062396","3"
"1249917","3"
"424077","3"
"1141309","3"
"1444800","3"
"1437207","6"
"1348963","3"
"1120402","3"
"1342571","3"
"1341230","3"
"1118977","3"
"1438924","6"
"1275224","3"
"467657","3"
"1143798","3"
"2045421","3"
"1251372","3"
"1407102","3"
"1249289","3"
"448427","3"
"465477","3"
"1441407","3"
"1384110","3"
"1368673","3"
"444445","3"
"1428930","6"
"1446556","3"
"1416707","3"
"2038470","3"
"445640","3"
"1116938","3"
"1380093","3"
"1431570","3"
"1373853","6"
"1385303","3"
"1421044","3"
"2054759","6"
"1396913","3"
"1430923","3"
"1440340","3"
"2043049","3"
"433943","3"
"2068914","3"
"1274518","3"
"1120403","3"
"1133498","3"
"1246357","3"
"1122740","3"
"1435281","6"
"1340886","3"
"470201","3"
"428117","3"
"1144459","3"
"1122834","3"
"1422565","3"
"1118715","3"
"1440074","3"
"469273","3"
"1248456","6"
"2053669","3"
"1343766","3"
"1411885","3"
"1285963","3"
"446626","3"
"443812","3"
"1357694","3"
"427132","3"
"1272821","3"
"1408374","6"
"1333236","3"
"1343143","3"
"1275954","3"
"421469","3"
"1398449","6"
"1446065","3"
"436522","3"
"1415327","3"
"1120282","6"
"1135957","3"
"1118870","3"
"1256802","9"
"1418118","3"
"1379742","3"
"1119700","6"
"2042805","3"
"1126962","3"
"428362","3"
"1273957","5"
"1143054","3"
"2046381","3"
"420449","6"
"1343942","7"
"1417669","3"
"1345789","3"
"1400722","3"
"1246646","3"
"424129","3"
"458488","3"
"1278712","3"
"1114862","3"
"1395397","3"
"447075","6"
"1330078","3"
"442451","3"
"1259751","3"
"1261052","3"
"2063879","3"
"1342635","3"
"1114708","3"
"1128288","3"
"1121174","3"
"1341678","3"
"448263","3"
"436380","3"
"1265589","3"
"1427344","3"
"1408708","3"
"460249","3"
"1382262","9"
"1343141","5"
"1137121","3"
"1141453","3"
"1277038","3"
"1441310","3"
"1264739","3"
"1143061","3"
"1449046","3"
"1256276","5"
"1397232","6"
"1416491","3"
"456433","3"
"462340","3"
"1338623","6"
"1136476","3"
"1335258","3"
"434398","3"
"1389763","6"
"1359327","3"
"1428229","3"
"1405901","3"
"1107020","3"
"1431445","1"
"1140114","3"
"1442257","3"
"1341389","3"
"1349025","3"
"1139685","3"
"1108273","3"
"1276296","3"
"1260161","3"
"1382492","3"
"1449485","3"
"1404755","3"
"1369602","3"
"1340938","3"
"430423","6"
"1274007","2"
"1374512","6"
"1276018","3"
"1345680","3"
"1279529","3"
"1362195","3"
"1257168","3"
"420243","6"
"1241848","3"
"1146399","3"
"1426851","3"
"459297","3"
"1336181","3"
"1279284","3"
"2073358","6"
"1137352","3"
"1344267","3"
"1252576","3"
"1370760","6"
"420877","3"
"1282830","3"
"1137669","3"
"455590","3"
"439588","3"
"1248572","3"
"2063497","3"
"1261196","3"
"1140389","5"
"1422064","3"
"1370761","2"
"1447031","6"
"1415457","3"
"1137690","3"
"1269010","3"
"1332631","3"
"1119422","3"
"1376581","3"
"1434296","3"
"1132781","3"
"1394568","3"
"1127354","3"
"1250691","3"
"1439098","5"
"1419659","1"
"439753","3"
"463056","3"
"1356692","3"
"2052726","3"
"437944","6"
"1431780","3"
"1400410","3"
"1259788","3"
"1259244","3"
"1416010","3"
"1145892","3"
"2042363","3"
"1271703","3"
"438341","3"
"1426294","3"
"456681","3"
"1393404","6"
"1133951","3"
"1111232","3"
"1135632","6"
"1411623","3"
"438026","3"
"1419304","6"
"1414639","3"
"2061009","3"
"1285332","3"
"2055393","3"
"466771","6"
"1269273","3"
"1412105","6"
"1361857","3"
"1271633","3"
"1278892","3"
"1403366","3"
"1415716","3"
"1339605","3"
"1118294","3"
"1246162","3"
"1143640","3"
"1407625","3"
"1449297","3"
"1367178","3"
"1257231","7"
"1338948","3"
"1400229","3"
"424122","5"
"1354879","6"
"1361910","3"
"426756","3"
"460159","2"
"1429777","6"
"1124242","3"
"450845","3"
"454126","3"
"1383948","3"
"1438919","3"
"2057119","3"
"1277388","3"
"1415672","3"
"1346560","3"
"1272887","3"
"1423481","3"
"1134242","3"
"1243787","3"
"466871","3"
"2060767","3"
"1431902","6"
"1269219","3"
"1363377","3"
"1248974","3"
"1420682","6"
"1266209","6"
"1418904","3"
"1422853","3"
"1121744","3"
"1373756","3"
"440054","3"
"1337967","3"
"1391370","3"
"1367830","3"
"1336283","3"
"1137213","3"
"451285","3"
"1127548","3"
"426585","3"
"458261","3"
"1274923","5"
"1136881","3"
"430773","6"
"454633","3"
"1438716","6"
"1372081","3"
"1347827","3"
"1115968","3"
"1388438","3"
"1419281","3"
"1281506","3"
"1398883","3"
"1254777","3"
"1383963","3"
"1363074","7"
"1330256","3"
"2080092","3"
"456003","6"
"425252","3"
"1241975","3"
"1439483","3"
"1336627","3"
"1347088","3"
"2046638","6"
"1339393","3"
"1383683","5"
"1127704","6"
"456306","3"
"1248377","3"
"421070","3"
"1396638","6"
"1340911","3"
"1251504","3"
"1131178","6"
"462575","6"
"1143203","6"
"1243530","3"
"1391930","3"
"429379","3"
"1114215","3"
"1116761","6"
"428176","3"
"435034","3"
"2053957","3"
"1349979","3"
"1333448","3"
"465402","3"
"1115318","3"
"451568","3"
"1361731","3"
"1342180","3"
"1273094","3"
"1110476","6"
"463199","3"
"1143730","3"
"456714","3"
"1252504","3"
"1372714","3"
"430844","3"
"2079358","6"
"471287","3"
"432199","3"
"1247865","3"
"427551","3"
"1345145","3"
"1252989","3"
"2060782","3"
"1113568","3"
"1439740","3"
"1354912","6"
"1386912","3"
"1273261","3"
"1332200","3"
"439843","6"
"1135430","3"
"1264367","3"
"451267","6"
"458573","7"
"1362217","3"
"2049150","3"
"1250671","3"
"463145","6"
"443084","3"
"1247348","3"
"464092","3"
"1385959","6"
"1138817","3"
"452816","3"
"1133990","3"
"1372873","6"
"422290","3"
"1249651","3"
"1444417","6"
"1445420","3"
"1264890","3"
"452554","3"
"461823","3"
"1437596","3"
"2054365","3"
"1343890","3"
"1365501","3"
"1243054","3"
"1268277","6"
"1366720","3"
"1252092","3"
"452538","3"
"1249151","6"
"1402862","3"
"1409538","6"
"2038806","7"
"2069889","3"
"430569","9"
"1442274","3"
"440135","3"
"1279430","3"
"433522","1"
"1406183","3"
"443514","3"
"460398","3"
"1342551","3"
"1271854","3"
"433966","3"
"1395906","3"
"1346541","3"
"444513","3"
"1129101","6"
"1338336","6"
"2067423","3"
"1423483","3"
"1115971","3"
"1249608","3"
"1268423","3"
"422395","6"
"1448548","3"
"1449717","3"
"1284233","3"
"1367683","3"
"1436838","3"
"1384112","3"
"1136580","3"
"1242609","3"
"1396715","3"
"1354745","3"
"1449476","3"
"425282","3"
"1360148","3"
"2059391","3"
"1411579","3"
"420416","3"
"2037007","6"
"1266236","3"
"1263031","3"
"469655","3"
"1123416","3"
"1381935","3"
"2056149","3"
"1368246","3"
"1401562","3"
"1339172","3"
"1329804","3"
"2054889","3"
"1139394","3"
"2049484","3"
"1435587","3"
"1406436","3"
"1396578","3"
"454990","3"
"1258089","3"
"444965","3"
"1270132","3"
"1378324","3"
"1282548","3"
"1263300","3"
"469054","3"
"1342710","3"
"428597","3"
"2049538","3"
"1257736","3"
"1389185","3"
"1372788","3"
"463874","3"
"1409192","3"
"1356687","3"
"2054964","6"
"1270422","6"
"461463","3"
"2073356","3"
"467006","3"
"1141685","3"
"1391733","3"
"1115886","3"
"421838","3"
"1349815","3"
"1257001","3"
"446750","3"
"2077027","3"
"1333296","3"
"1144817","3"
"438802","3"
"1340867","3"
"2054687","3"
"1127515","3"
"1349213","6"
"1436949","3"
"1120963","3"
"1345033","3"
"1350002","3"
"438087","6"
"439020","3"
"2077899","3"
"1284920","3"
"434018","3"
"439656","3"
"1442121","3"
"1416967","3"
"1380526","3"
"1402932","3"
"1284299","3"
"446098","3"
"1125523","3"
"1112108","3"
"1394709","3"
"2041322","3"
"1122522","3"
"1437745","6"
"2044638","3"
"1416102","6"
"1359834","3"
"1395689","3"
"1342530","4"
"1395958","3"
"1125491","3"
"427085","3"
"1266367","3"
"1399695","3"
"1351794","3"
"1256120","3"
"1443147","3"
"1447972","3"
"1256234","3"
"459660","6"
"1398710","3"
"1253330","3"
"2060494","3"
"1127390","3"
"1124380","6"
"1333516","3"
"1245926","3"
"1353406","3"
"469911","3"
"1378220","3"
"1399611","3"
"1285297","3"
"449053","3"
"2072295","3"
"2066586","6"
"439602","3"
"2042651","6"
"1393919","3"
"1435025","3"
"1138773","3"
"1383228","3"
"1282786","3"
"1434036","3"
"1387506","3"
"1389648","6"
"1281525","3"
"1421221","3"
"1436314","3"
"1349098","6"
"426589","3"
"1330651","6"
"1439618","6"
"1443732","3"
"437854","3"
"430797","3"
"1402987","3"
"1274678","3"
"1389329","3"
"1348531","3"
"1127398","3"
"1107572","3"
"1406995","6"
"1443512","3"
"437714","3"
"1442978","6"
"1145735","6"
"1368776","3"
"1391282","3"
"1254376","3"
"1343272","3"
"2060797","3"
"1120164","3"
"1372176","6"
"1408116","3"
"1253007","6"
"466825","6"
"1418020","3"
"1347789","3"
"1373977","3"
"1431610","3"
"1270584","3"
"1374637","3"
"1112038","5"
"1342151","6"
"1362774","6"
"448627","3"
"1408686","3"
"1431159","3"
"1389689","3"
"1416471","3"
"446063","3"
"2062456","3"
"1371012","3"
"1138619","3"
"468062","3"
"1403892","3"
"1241873","3"
"1427585","6"
"1431676","3"
"453621","3"
"443371","3"
"460703","3"
"1244264","3"
"1370651","3"
"1398130","3"
"1434368","3"
"1250172","3"
"1138922","3"
"422432","3"
"423631","3"
"443167","3"
"468823","3"
"1252733","3"
"2068856","3"
"1428580","6"
"1372257","3"
"457391","3"
"425899","3"
"1368679","6"
"1418743","3"
"1387838","3"
"1127322","3"
"1350324","3"
"1427688","3"
"458663","3"
"1283603","9"
"1345677","3"
"1253823","3"
"1359375","6"
"1401908","3"
"1347490","3"
"1331135","3"
"2066928","3"
"1413616","6"
"1126528","3"
"1399860","6"
"1404791","3"
"1119330","3"
"1417667","6"
"1375209","3"
"1263157","3"
"2074379","3"
"423859","3"
"1449597","3"
"1108723","3"
"1434869","3"
"1433826","6"
"1261380","3"
"1379946","3"
"1133956","3"
"1247303","6"
"1132877","6"
"1280335","3"
"441968","3"
"2049007","3"
"1262464","3"
"1430020","6"
"1249854","3"
"1142602","3"
"1421915","3"
"1360793","6"
"1347154","3"
"452503","3"
"1129119","3"
"1122842","3"
"1112823","3"
"460164","3"
"1349014","3"
"448139","3"
"1330251","3"
"1414457","3"
"1124323","3"
"1433680","6"
"1243455","3"
"1271960","3"
"1345241","3"
"1140881","3"
"426251","3"
"1373070","3"
"466088","3"
"1351768","3"
"1443246","3"
"2036255","6"
"1366300","2"
"426508","6"
"1354834","3"
"1337678","3"
"1388405","6"
"1361523","3"
"1107050","3"
"2052249","3"
"2041510","3"
"1374443","6"
"1251885","3"
"1281291","3"
"1113059","3"
"1140577","3"
"1120296","6"
"446752","3"
"1248637","3"
"467552","6"
"1389122","3"
"1403318","3"
"1366550","3"
"2054909","3"
"1387156","3"
"1406144","3"
"1446467","3"
"470622","6"
"2037623","3"
"1418880","3"
"1127529","3"
"1356105","3"
"1444034","3"
"1265376","3"
"2072817","3"
"463842","3"
"1133786","3"
"2054599","3"
"461451","3"
"1343456","3"
"1114778","3"
"2057948","3"
"1143653","3"
"1340487","6"
"466493","3"
"1279709","3"
"1280394","3"
"1403265","3"
"1396274","3"
"1257512","3"
"1342317","3"
"1248343","3"
"1260258","3"
"456921","3"
"1386196","3"
"1368085","3"
"1123861","3"
"1404849","3"
"1279187","3"
"434996","3"
"428743","3"
"454531","6"
"1243176","3"
"451537","3"
"2077171","3"
"1425218","3"
"1275537","3"
"459025","3"
"1118612","3"
"1417886","3"
"1438032","3"
"465219","3"
"1385181","3"
"462556","3"
"1270430","3"
"1120716","3"
"1422555","3"
"454931","3"
"452625","6"
"1270879","3"
"1439148","3"
"2061092","3"
"1420683","6"
"441148","3"
"1363740","3"
"470444","3"
"2067974","3"
"1370414","3"
"1342020","3"
"1366597","6"
"1283014","3"
"2080298","3"
"443291","3"
"1121735","3"
"2062445","3"
"1250256","3"
"1252879","3"
"1282851","3"
"1270189","3"
"1248779","3"
"1264531","3"
"1276425","3"
"445278","3"
"1392523","3"
"1422940","3"
"2050403","3"
"1241603","3"
"454839","3"
"1117418","3"
"422815","3"
"447645","3"
"1411545","3"
"2038060","3"
"1343829","6"
"1439539","6"
"423507","3"
"436588","3"
"1437096","3"
"1438987","3"
"1431253","3"
"1437304","3"
"1333722","3"
"2048740","6"
"1387588","3"
"1267871","6"
"2064841","3"
"1275547","3"
"1355464","6"
"1376343","3"
"2045159","3"
"1439652","3"
"1433976","2"
"435996","3"
"1243249","3"
"451514","3"
"1381401","3"
"1108667","6"
"1395132","3"
"1434104","3"
"1267739","3"
"1429091","3"
"2053875","6"
"1242252","3"
"2056979","3"
"1425121","3"
"469870","3"
"1329235","3"
"1404193","3"
"1269726","3"
"1280706","3"
"1328505","3"
"2073942","3"
"1345085","6"
"434498","3"
"1385170","3"
"1145714","3"
"1376879","3"
"1400982","3"
"1133785","3"
"1255149","6"
"1379978","3"
"424918","6"
"1143967","3"
"1368352","3"
"1358541","3"
"1260297","3"
"1368084","6"
"1359714","3"
"443998","3"
"2038139","6"
"1357985","3"
"1278021","3"
"432308","3"
"1418440","3"
"1133189","6"
"429073","3"
"427170","3"
"1123719","3"
"463241","3"
"1123898","3"
"1122282","3"
"2066256","3"
"439304","3"
"1270152","3"
"1133312","3"
"1108164","3"
"1342177","3"
"1436615","3"
"1131468","3"
"1271085","3"
"448028","3"
"465605","1"
"1351976","3"
"469301","3"
"1422433","3"
"1269687","3"
"1122736","6"
"1378075","3"
"1142586","3"
"1419617","3"
"1339621","3"
"1338558","3"
"1406232","3"
"1437328","3"
"1363635","3"
"1382090","3"
"1370539","3"
"2075310","3"
"2037674","3"
"1145096","3"
"1419880","3"
"1145670","3"
"1403422","3"
"1264491","3"
"1368822","3"
"1417678","3"
"1353869","3"
"2056692","3"
"1369386","3"
"2038208","3"
"466638","6"
"1269076","3"
"1406732","3"
"1380126","3"
"1260735","3"
"1419497","3"
"1114611","3"
"1409685","3"
"453579","3"
"1339736","3"
"467304","3"
"424874","6"
"1257448","3"
"1123102","3"
"430534","3"
"2042144","3"
"2038152","3"
"451364","3"
"1441789","3"
"1127751","3"
"1350617","6"
"1416885","3"
"466710","3"
"2077513","3"
"1411656","3"
"427573","3"
"1367834","3"
"1415805","3"
"1424406","3"
"1362602","3"
"1136379","3"
"1408499","3"
"1332457","6"
"1246667","3"
"1420280","3"
"1333289","6"
"459285","3"
"1420187","3"
"1125301","6"
"1408479","6"
"434660","3"
"1144872","6"
"1118555","3"
"1253495","3"
"1436213","3"
"1128282","3"
"1380335","6"
"436169","3"
"1242720","3"
"1389838","3"
"443122","3"
"1257377","3"
"1416715","3"
"1356569","3"
"1260004","3"
"1130711","3"
"1397652","3"
"1124514","6"
"1123867","3"
"1119998","3"
"2047542","6"
"1134904","6"
"1389462","3"
"1142079","6"
"1445959","3"
"434889","3"
"2057464","3"
"1415189","3"
"1404488","3"
"1435607","3"
"1386176","3"
"459216","3"
"447034","3"
"1244035","3"
"430075","3"
"1274692","3"
"1391901","3"
"1401760","3"
"1438911","3"
"447621","3"
"1412130","3"
"2053728","3"
"426986","3"
"1118340","3"
"1143116","6"
"1249615","6"
"1243338","3"
"1108784","3"
"1375970","3"
"1268556","3"
"2079682","3"
"1246418","3"
"1362386","6"
"458592","3"
"423910","3"
"427519","3"
"1340708","3"
"1139642","3"
"1135694","3"
"1273765","3"
"2058044","6"
"1338887","3"
"1270318","3"
"436431","3"
"1265305","3"
"1424839","3"
"1441654","3"
"459981","3"
"445883","6"
"1364887","2"
"1395134","3"
"1265948","3"
"1376395","6"
"1243742","3"
"1332980","3"
"1257551","3"
"1279036","3"
"453734","3"
"1448178","3"
"1351514","3"
"2061093","3"
"1130546","3"
"1442377","3"
"1410845","7"
"1436879","6"
"1128541","3"
"434956","6"
"1271932","3"
"1395485","3"
"441470","3"
"1369522","3"
"462509","3"
"453755","3"
"1335571","3"
"1435146","3"
"1418079","3"
"2045858","6"
"1433315","3"
"1113713","3"
"1370343","3"
"1389454","3"
"1332102","6"
"1344659","3"
"438789","3"
"1272392","3"
"468482","3"
"1124556","3"
"1344667","3"
"1118482","3"
"426197","6"
"437787","1"
"1389172","3"
"2058476","3"
"451994","3"
"1397810","3"
"1448783","3"
"2052720","3"
"1423411","3"
"1137555","3"
"462522","3"
"1269041","6"
"1427441","6"
"2057150","3"
"1408061","3"
"1337608","3"
"1358420","3"
"1412250","3"
"1130415","9"
"1131654","3"
"1369562","3"
"432651","3"
"1403402","3"
"1139993","3"
"460496","3"
"1336812","3"
"1338601","3"
"1348475","3"
"1329896","3"
"1137474","3"
"439773","3"
"1256950","3"
"2054266","6"
"1414824","3"
"439396","3"
"1242853","2"
"1128295","3"
"1433241","3"
"437579","3"
"1282825","3"
"470829","3"
"1129016","3"
"1374972","3"
"1369463","3"
"1437114","3"
"442162","3"
"1259338","5"
"1446415","3"
"1143172","3"
"1144355","3"
"426480","3"
"440459","3"
"1279103","3"
"1399051","3"
"457530","5"
"441044","3"
"1250527","3"
"1340678","3"
"464831","3"
"1424417","3"
"470747","6"
"1251739","3"
"1447337","7"
"1362555","3"
"442486","3"
"1413566","3"
"449089","3"
"1138158","3"
"1440363","3"
"1126388","3"
"1369529","3"
"1329727","3"
"455365","6"
"1345141","3"
"1390985","3"
"468575","3"
"1275775","3"
"1143066","3"
"1124506","3"
"1349994","3"
"1442840","3"
"2076799","3"
"455017","3"
"1417410","6"
"1134945","3"
"2075943","3"
"1329367","6"
"1285745","3"
"1138030","1"
"423119","3"
"459780","3"
"1438656","3"
"1369482","3"
"1251163","3"
"1402679","3"
"1377621","3"
"1430032","3"
"470384","6"
"1364566","3"
"1244029","3"
"1120913","3"
"1122281","3"
"430450","6"
"1434506","3"
"1132564","3"
"1332076","3"
"1251473","6"
"1276653","3"
"1113053","3"
"425053","3"
"1401116","3"
"1135235","6"
"1424470","3"
"459678","3"
"1375315","3"
"1247861","3"
"453026","3"
"1424939","3"
"422406","3"
"1123111","6"
"1441290","3"
"1274585","6"
"1346916","7"
"1273914","3"
"2048034","6"
"460315","1"
"1376806","3"
"1275659","3"
"1355495","3"
"1268824","3"
"1115775","6"
"444800","3"
"471086","3"
"1264298","3"
"437770","3"
"1273542","3"
"1126930","3"
"2064606","3"
"1336416","3"
"1446591","3"
"1357599","3"
"1133167","6"
"1371738","3"
"1330982","3"
"1134342","6"
"1128742","3"
"1421710","3"
"431011","3"
"1364831","3"
"430638","3"
"1437197","3"
"1371814","6"
"1369145","3"
"1391578","3"
"2077895","3"
"1341449","3"
"1277529","3"
"2076209","3"
"1135843","3"
"1255111","3"
"437945","6"
"1251467","3"
"1348684","3"
"1357698","3"
"1372064","3"
"1254498","3"
"1362648","3"
"1348639","3"
"2070158","3"
"1409754","3"
"2052438","3"
"456952","3"
"1373177","3"
"1369851","6"
"1362349","3"
"1339012","6"
"1122398","3"
"1440339","3"
"465150","3"
"1357510","3"
"1411540","3"
"1423746","3"
"420530","3"
"1421752","6"
"1427808","3"
"1425021","3"
"1262343","3"
"1109581","3"
"1246116","3"
"1392526","3"
"1349506","3"
"1389807","3"
"1120871","3"
"1397050","3"
"457286","3"
"1264332","3"
"1342446","3"
"1271018","3"
"1430649","3"
"445058","3"
"1370965","3"
"1131834","3"
"1251508","3"
"1134068","3"
"1243781","3"
"1449209","3"
"1393258","3"
"1109331","3"
"453869","3"
"1390801","3"
"2042377","3"
"1423915","3"
"448026","3"
"1115601","3"
"1428250","3"
"1390395","3"
"458435","3"
"1108021","3"
"1359036","3"
"1280627","3"
"1283546","3"
"1136359","6"
"1417567","3"
"1256638","3"
"1398761","3"
"1405177","3"
"1351876","3"
"1133936","3"
"1397415","3"
"460711","3"
"1356000","3"
"1376034","3"
"2071994","3"
"452701","3"
"1363999","3"
"1376237","6"
"1144845","3"
"1379032","3"
"1264946","6"
"1280264","6"
"2056316","3"
"1284723","3"
"1424840","3"
"456927","9"
"1395326","3"
"1112459","6"
"440124","6"
"1260652","3"
"1245831","3"
"1436444","6"
"1264185","3"
"1447888","3"
"446642","3"
"1271073","3"
"1364471","3"
"2052009","3"
"1335986","3"
"1439839","6"
"1342970","6"
"1253749","3"
"1281289","3"
"1359433","6"
"461586","3"
"1385878","3"
"1137100","6"
"1421234","3"
"1444463","3"
"438189","3"
"466181","6"
"431208","3"
"1436448","3"
"2067086","3"
"1109618","3"
"436328","3"
"1333424","3"
"436250","3"
"1445415","3"
"452832","3"
"1329233","6"
"1256701","3"
"1386032","3"
"1117285","3"
"1144338","3"
"2066356","6"
"1387631","3"
"1282537","3"
"1344412","1"
"1349141","3"
"1257175","6"
"1258330","3"
"1333252","3"
"2055212","3"
"1396700","3"
"1270455","3"
"1431415","3"
"1285349","3"
"1140353","3"
"454522","6"
"422429","3"
"2066729","3"
"1127922","3"
"463762","3"
"440908","3"
"2056294","6"
"1113926","3"
"465916","3"
"1430016","6"
"1269600","3"
"1441536","3"
"1435087","3"
"2046035","3"
"1114024","3"
"1259143","3"
"1425176","3"
"426200","3"
"1144715","3"
"1343057","3"
"1115314","6"
"462362","3"
"1373930","3"
"1445960","3"
"1361602","3"
"1448845","3"
"2073923","3"
"451427","3"
"464128","3"
"1276584","3"
"1348706","3"
"2066730","3"
"1144631","3"
"1258669","3"
"1340500","3"
"2060429","3"
"1133618","3"
"2048946","3"
"1392118","3"
"437172","6"
"1144573","3"
"1333146","3"
"1401768","6"
"1279898","6"
"1278035","2"
"1274415","3"
"1442380","3"
"454453","6"
"1139603","6"
"1363313","2"
"1332085","3"
"439604","6"
"441258","3"
"1396453","3"
"1423696","3"
"1337422","3"
"457134","3"
"1135958","3"
"1356026","3"
"1382897","3"
"467175","3"
"1397043","3"
"1357485","3"
"1146192","3"
"1125493","3"
"1349056","6"
"1137999","3"
"1274732","3"
"1383003","3"
"427689","3"
"429884","3"
"1126637","3"
"1376348","3"
"1253270","3"
"1400605","6"
"422059","3"
"1378492","3"
"1146281","3"
"2052348","3"
"1280872","3"
"1259512","3"
"1145453","3"
"1350881","6"
"1284707","3"
"1350007","3"
"1338774","3"
"1360245","6"
"1115509","3"
"427119","3"
"1254773","3"
"1340760","3"
"2051970","3"
"1404314","6"
"1279690","3"
"1350412","3"
"1129144","3"
"2048996","3"
"422562","3"
"1377427","3"
"444912","3"
"1250171","3"
"1423908","3"
"1141895","3"
"1280002","6"
"1379211","3"
"1419607","3"
"1342129","3"
"1400790","3"
"1395737","3"
"1247126","3"
"1369140","3"
"1260295","3"
"1410417","3"
"1446590","3"
"1362420","3"
"1121322","6"
"1357254","3"
"1343035","3"
"1422781","3"
"1280035","3"
"1266349","3"
"1363660","3"
"1256645","3"
"438798","6"
"1435487","3"
"1347899","3"
"1248563","3"
"1373233","3"
"1433570","3"
"429727","3"
"1368849","3"
"1259711","3"
"1242816","3"
"1253860","3"
"2042115","3"
"468332","3"
"1346624","3"
"1440236","3"
"1402550","3"
"1378537","6"
"1261100","3"
"1442759","3"
"2068350","3"
"2080331","3"
"1248106","3"
"1385346","3"
"2049456","6"
"443154","3"
"1136108","3"
"1271765","3"
"1395948","3"
"1440258","3"
"464520","3"
"441443","3"
"1335503","3"
"1140749","3"
"436388","3"
"1283544","6"
"1260214","3"
"1145107","3"
"1278267","3"
"1260207","6"
"1136055","3"
"447959","6"
"1115168","3"
"1355145","3"
"1446217","3"
"1372900","3"
"1254766","3"
"450533","3"
"1263933","3"
"1260144","3"
"1391243","6"
"2071643","6"
"1389269","3"
"444959","3"
"1131155","3"
"1141230","3"
"1436888","3"
"470726","3"
"2048548","3"
"1143899","6"
"1401233","3"
"1265818","3"
"428598","3"
"1389124","3"
"454061","3"
"1266500","3"
"460003","3"
"1344472","3"
"1107996","3"
"1348572","3"
"1346458","3"
"1426783","3"
"1280934","3"
"1262092","3"
"1428876","3"
"1121594","3"
"1117250","3"
"2080621","3"
"462994","6"
"1371336","3"
"1446913","3"
"1372988","3"
"427980","6"
"1406696","3"
"1275566","3"
"1281891","3"
"1278229","3"
"1386574","3"
"1431855","3"
"1261541","3"
"1442083","3"
"1366388","6"
"1133517","6"
"1246099","3"
"2080424","3"
"1394169","3"
"466176","6"
"1126214","3"
"1436666","6"
"461245","3"
"2071114","3"
"1131704","3"
"1359380","3"
"427924","3"
"1382051","3"
"1333240","3"
"1428289","3"
"1424381","3"
"1421969","6"
"1445836","6"
"1257124","3"
"1259803","3"
"1329836","3"
"433367","3"
"470282","3"
"1449261","3"
"2051068","3"
"1444337","3"
"463908","3"
"1410040","3"
"1140262","6"
"1366678","6"
"1415561","3"
"1344827","3"
"1247764","3"
"1368138","3"
"442176","6"
"1281835","3"
"1430245","3"
"445907","3"
"470704","3"
"432735","3"
"1410831","9"
"1336152","3"
"1420341","3"
"1374120","3"
"1119041","3"
"1274889","3"
"1445437","3"
"1273499","3"
"1398932","3"
"453452","3"
"443407","3"
"1246303","3"
"1260881","3"
"1119502","3"
"1354444","3"
"1340622","3"
"1116687","3"
"1346804","3"
"1113589","6"
"1350300","3"
"1137693","3"
"1378405","3"
"2038153","3"
"1145211","3"
"1246729","3"
"465725","6"
"1272434","3"
"1404120","3"
"1246790","3"
"1334745","6"
"1362256","3"
"1339782","3"
"1108500","3"
"2064741","3"
"1404659","3"
"2068611","3"
"1372557","3"
"1257738","3"
"441922","3"
"1414994","3"
"420508","3"
"1343473","3"
"1354481","3"
"1427076","3"
"1384146","3"
"1251323","3"
"443076","3"
"431346","3"
"1277386","3"
"1106986","6"
"438326","6"
"1108399","3"
"1404220","3"
"2069241","3"
"1250381","3"
"1371202","6"
"423676","3"
"1114624","3"
"1367257","6"
"1143313","6"
"1245638","6"
"1345524","3"
"1446060","3"
"1127246","3"
"464442","3"
"1391214","3"
"1338716","6"
"1406270","3"
"425082","3"
"1330091","3"
"1249204","3"
"454193","3"
"1421792","6"
"1275797","3"
"454355","3"
"1112028","3"
"2077673","3"
"1137247","3"
"1146026","3"
"1436009","2"
"1331999","6"
"463224","3"
"1278067","6"
"1261986","3"
"2066049","6"
"1274603","6"
"1114961","3"
"1367068","3"
"2076808","3"
"1130403","3"
"2066993","3"
"1112550","3"
"453028","3"
"1140059","3"
"453370","3"
"1279062","3"
"1377587","3"
"1110782","3"
"1136356","3"
"1367343","3"
"468127","3"
"454321","3"
"1395559","3"
"1255090","6"
"459336","5"
"2080276","3"
"1270575","3"
"1329295","3"
"1355209","3"
"1354161","3"
"454195","3"
"1144460","3"
"1248071","3"
"461476","3"
"1273555","3"
"1271423","3"
"1356627","3"
